0.011788	0.84026
0.00031833	0.81653
0.0022588	0.92723
0.009552	0.80936
0.016073	0.89427
-0.0032473	0.99243
0.01652	0.9296
-0.0021199	0.76667
0.018959	0.76039
0.024948	0.73647
0.041063	0.76398
0.0031115	0.89115
0.025624	0.97548
0.020892	0.76926
0.018022	0.91354
0.01241	0.66324
0.015421	0.83992
0.011524	0.74515
0.027083	0.78364
-0.0070811	0.89147
-0.012395	0.89243
0.023694	0.87699
-0.001664	0.81053
0.019984	0.77621
0.026985	0.74586
0.0044265	0.75312
0.0081471	0.57674
0.003736	0.72809
0.0034237	0.91324
0.0087883	0.79284
0.030896	0.7909
0.002931	0.71996
0.014215	0.77081
0.011501	0.87624
0.012065	0.93643
0.0011176	0.84215
0.015698	0.9846
0.029142	0.78427
0.026364	0.79426
0.0047607	0.90777
0.0050743	0.83932
-0.0035709	0.90921
0.0022262	0.84852
-0.0021421	0.82051
0.024151	0.86844
0.01498	0.81791
0.021782	0.75621
0.01277	0.92726
0.0089735	0.6844
-0.0019004	0.81848
0.0014241	0.81662
0.006765	0.8259
0.00023397	0.86382
0.00087172	0.75164
0.0080883	0.78852
0.014649	0.8683
0.0083598	0.77974
0.0017995	0.92632
0.013953	0.72227
0.024414	0.69096
0.030116	0.56677
0.01976	0.86462
0.011046	0.84274
-0.010305	0.873
-0.0030613	0.79535
-0.01809	0.90539
-0.0019647	0.73019
-0.0036597	0.79656
0.012321	0.75137
0.019764	0.76761
0.01565	0.77973
0.012378	0.80607
0.017353	0.86617
0.021521	0.68718
0.0022151	0.64849
0.0098783	0.80571
0.0055574	0.90213
-0.013896	0.76134
0.017846	0.88083
0.020545	0.77983
-0.002332	0.86704
0.0089643	0.80136
0.019453	0.82268
0.017385	0.87651
0.026676	0.78875
-0.003959	0.86588
0.017223	0.72936
-0.004034	0.72169
0.0282	0.73161
0.02992	0.79612
-0.0011911	0.87374
0.028659	0.70262
0.013656	0.75144
0.013063	0.78598
0.016425	0.87188
0.011212	0.82719
0.017186	0.77386
0.02924	0.74882
0.013079	0.9535
0.0036027	0.71863
0.0054968	0.89211
0.0046795	0.6082
0.012252	0.75034
0.013609	0.87433
0.015516	0.88797
0.0066687	0.82657
0.0074469	0.88277
0.021603	0.82024
0.0022212	0.7165
0.0050424	0.78027
0.0055707	0.61663
0.023106	0.81531
0.0085282	0.72933
0.02286	0.80155
-0.0025065	0.97539
-0.0059721	0.78957
0.018066	0.73872
0.00096564	0.56019
0.0090293	0.79319
0.0069388	0.65704
0.011397	0.89674
0.0083327	0.70568
0.012908	0.80143
0.0019303	0.8952
0.015215	0.73242
0.012743	0.82207
